date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:31	78915/78915	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:06%20GMT	https://colorlib.com//polygon/adminty/default/modal.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/modal.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:32	52927/52927	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:08%20GMT	https://colorlib.com//polygon/adminty/default/notification.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/notification.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:32	57290/57290	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:08%20GMT	https://colorlib.com//polygon/adminty/default/notify.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/notify.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:32	53969/53969	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/rating.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/rating.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:33	54519/54519	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/range-slider.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/range-slider.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:33	51855/51855	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/slider.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/slider.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:33	55479/55479	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:21%20GMT	https://colorlib.com//polygon/adminty/default/syntax-highlighter.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/syntax-highlighter.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:34	50949/50949	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/tour.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/tour.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:34	51231/51231	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/treeview.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/treeview.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:34	51165/51165	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:07%20GMT	https://colorlib.com//polygon/adminty/default/nestable.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/nestable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
